Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ARISTON,335,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,ART16271**,ART16271**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.0398471472492,,0.0,566.0088,,112019,Approved,465.0,,2023-02-15,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1376
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ARISTON,335,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,ART16271AS,ART16271**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.0398471472492,,0.0,566.0088,,112019,Approved,465.0,,2023-02-15,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1376
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ARISTON,335,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,ART16271BK,ART16271**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.0398471472492,,0.0,566.0088,,112019,Approved,465.0,,2023-02-15,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1376
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ARISTON,335,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,ART16271WH,ART16271**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.0398471472492,,0.0,566.0088,,112019,Approved,465.0,,2023-02-15,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1376
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,575,"413.0,289.0","363.0,196.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,,,5B,,True,Labelling and MEPS,WHE7074*,WHE7074*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.0152586579135,"2,2",301.7392,1204.142,"Australia,Fiji,New Zealand",112032,Approved,702.0,,2023-01-16,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,440.0,0.382,875.4,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF1356
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,575,"413.0,289.0","363.0,196.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,,,5B,,True,Labelling and MEPS,WHE7074A,WHE7074*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.0152586579135,"2,2",301.7392,1204.142,"Australia,Fiji,New Zealand",112032,Approved,702.0,,2023-01-16,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,440.0,0.382,875.4,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF1356
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,575,"413.0,289.0","363.0,196.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,,,5B,,True,Labelling and MEPS,WHE7074S,WHE7074*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.0152586579135,"2,2",301.7392,1204.142,"Australia,Fiji,New Zealand",112032,Approved,702.0,,2023-01-16,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,440.0,0.382,875.4,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF1356
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WESTINGHOUSE,575,"413.0,289.0","363.0,196.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,,,5B,,True,Labelling and MEPS,WHE7074W,WHE7074*,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.0152586579135,"2,2",301.7392,1204.142,"Australia,Fiji,New Zealand",112032,Approved,702.0,,2023-01-16,,Class 6,Available,http://www.electrolux.co.th/,http://www.westinghouse.com.au,440.0,0.382,875.4,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF1356
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,646,"424.0,301.0","401.0,188.0","Fresh Food,Freezer",Upright,South Korea,758.0,Refrigerator/Freezer,,,5B,1797.0,False,Labelling and MEPS,GF-D725BML,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.64346980426776,"2,2",274.298,1099.53416,"Australia,New Zealand",112136,Approved,725.0,912.0,2023-01-30,,Class 6,Available,,,440.0,0.382,905.6,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1362
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,AKAI,319,295.0,295.0,Freezer,Chest,China,670.0,Freezer,,,6C,850.0,False,Labelling and MEPS,Ak295-DCF,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.50588762640497,,0.0,444.608,"Australia,New Zealand",112148,Approved,295.0,1115.0,2023-01-29,,Class 8,Available,,http://www.tempoaustralia.com.au,202.0,0.514,472.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1361
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,SEIKI,352,"115.0,334.0","95.0,330.0","Freezer,Fresh Food",Upright,China,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,SC-459AU7TM,SC-459AU7TM,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.82736570451831,,0.0,536.752,"Australia,New Zealand",112170,Approved,449.0,,2023-05-18,,Class 5,Available,http://www.ayonz.com/,,334.0,0.384,528.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1446
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,SEIKI,352,"115.0,334.0","95.0,330.0","Freezer,Fresh Food",Upright,China,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,SC-459AU7TMS,SC-459AU7TM,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.82736570451831,,0.0,536.752,"Australia,New Zealand",112170,Approved,449.0,,2023-05-18,,Class 5,Available,http://www.ayonz.com/,,334.0,0.384,528.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1446
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,SEIKI,352,"115.0,334.0","95.0,330.0","Freezer,Fresh Food",Upright,China,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,SC-459AU7TMW,SC-459AU7TM,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.82736570451831,,0.0,536.752,"Australia,New Zealand",112170,Approved,449.0,,2023-05-18,,Class 5,Available,http://www.ayonz.com/,,334.0,0.384,528.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1446
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Robinhood,255,126.3,124.3,Fresh Food,Upright,China,560.0,Refrigerator,,,2.0,828.0,False,Labelling and MEPS,RHBFD126X,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.6514017205433,,0.0,347.0267,"Australia,New Zealand",112220,Approved,126.3,495.0,2023-02-01,,Class 2,Available,,http://www.robinhood.com.au/,308.0,0.309,126.3,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1366
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Robinhood,230,82.0,73.0,Freezer,Upright,China,560.0,Freezer,,,6U,850.0,False,Labelling and MEPS,RHBFZ82X,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.57150744708172,,0.0,340.5904,"Australia,New Zealand",112221,Approved,82.0,500.0,2023-01-31,,Class 9,Available,,http://www.robinhood.com.au/,299.0,0.317,131.2,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1365
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Astivita,257,"206.0,68.0","198.0,54.0","Fresh Food,Freezer",Upright,China,623.0,Refrigerator/Freezer,,,5T,1657.0,False,Labelling and MEPS,HD333FWENSS,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01474820798854,,0.0,454.8832,"Australia,New Zealand",112297,Approved,274.0,545.0,2023-02-05,,Class 5,Available,,,334.0,0.384,314.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1367
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Astivita,257,"68.0,206.0","54.0,198.0","Freezer,Fresh Food",Upright,China,623.0,Refrigerator/Freezer,,,5T,1657.0,False,Labelling and MEPS,HD333FWENW,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01474820798854,,0.0,454.8832,"Australia,New Zealand",112298,Approved,274.0,545.0,2023-02-05,,Class 5,Available,,,334.0,0.384,314.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1369
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Astivita,333,"398.0,137.0","393.0,114.0","Fresh Food,Freezer",Upright,China,833.0,Refrigerator/Freezer,,,5T,1692.0,False,Labelling and MEPS,HD663FWENSS,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.36170031403566,,0.0,571.0048,"Australia,New Zealand",112299,Approved,535.0,750.0,2023-02-06,,Class 5,Available,,,334.0,0.384,617.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1370
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Astivita,333,"398.0,137.0","393.0,114.0","Fresh Food,Freezer",Upright,China,833.0,Refrigerator/Freezer,,,5T,1692.0,False,Labelling and MEPS,HD663FWENW,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.36170031403566,,0.0,571.0048,"Australia,New Zealand",112300,Approved,535.0,750.0,2023-02-05,,Class 5,Available,,,334.0,0.384,617.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1368
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,336,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,WT4670**,WT4670**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.02844305401571,,0.0,566.0088,"Australia,Fiji,New Zealand",112329,Approved,465.0,,2023-02-06,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1372
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,336,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,WT4670WH,WT4670**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.02844305401571,,0.0,566.0088,"Australia,Fiji,New Zealand",112329,Approved,465.0,,2023-02-06,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1372
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,WHIRLPOOL,336,"115.0,350.0","92.0,328.0","Freezer,Fresh Food",Upright,India,,Refrigerator/Freezer,,,5T,,False,Labelling and MEPS,WT4670XX,WT4670**,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.02844305401571,,0.0,566.0088,"Australia,Fiji,New Zealand",112329,Approved,465.0,,2023-02-06,,Class 5,Available,http://www.whirlpool.com.au/,,334.0,0.384,534.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1372
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LIEBHERR,202,"120.0,230.0","101.0,220.0","Freezer,Fresh Food",Upright,Germany,665.0,Refrigerator/Freezer,,,5B,1850.0,False,Labelling and MEPS,CNef 4315,,AS/NZS 4474.1:2007/Amdt 2:2011,5.5,5.50188828424477,,0.0,601.204,"Australia,New Zealand",112363,Approved,350.0,600.0,2023-02-07,,Class 6,Available,http://www.andico.com.au/,http://www.andico.com.au,440.0,0.382,422.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,ARF1373
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,430,"377.0,25.0,56.0,151.0,134.0","370.0,4.0,28.0,81.0,93.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,738.0,Cooled appliance,,,5T,1821.0,False,Labelling and MEPS,MR-WX743C ****,MR-WX743C ****,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.00798942504104,"1,2,1,1,1",322.84,974.984,"Australia,New Zealand",112365,Approved,743.0,800.0,2023-02-08,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,828.5,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1374
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,430,"377.0,25.0,56.0,151.0,134.0","370.0,4.0,28.0,81.0,93.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,738.0,Cooled appliance,,,5T,1821.0,False,Labelling and MEPS,MR-WX743C-BR-A,MR-WX743C ****,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.00798942504104,"1,2,1,1,1",322.84,974.984,"Australia,New Zealand",112365,Approved,743.0,800.0,2023-02-08,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,828.5,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1374
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,430,"377.0,25.0,56.0,151.0,134.0","370.0,4.0,28.0,81.0,93.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,738.0,Cooled appliance,,,5T,1821.0,False,Labelling and MEPS,MR-WX743C-F-A,MR-WX743C ****,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.00798942504104,"1,2,1,1,1",322.84,974.984,"Australia,New Zealand",112365,Approved,743.0,800.0,2023-02-08,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,828.5,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1374
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,430,"377.0,25.0,56.0,151.0,134.0","370.0,4.0,28.0,81.0,93.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,738.0,Cooled appliance,,,5T,1821.0,False,Labelling and MEPS,MR-WX743C-S-A,MR-WX743C ****,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.00798942504104,"1,2,1,1,1",322.84,974.984,"Australia,New Zealand",112365,Approved,743.0,800.0,2023-02-08,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,828.5,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1374
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,430,"377.0,25.0,56.0,151.0,134.0","370.0,4.0,28.0,81.0,93.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,738.0,Cooled appliance,,,5T,1821.0,False,Labelling and MEPS,MR-WX743C-W-A,MR-WX743C ****,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.00798942504104,"1,2,1,1,1",322.84,974.984,"Australia,New Zealand",112365,Approved,743.0,800.0,2023-02-08,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,828.5,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1374
False,AS/NZS 4474.2:2009/Amdt 1:2011,MIDEA,357,198.0,198.0,Freezer,Chest,China,530.0,Freezer,,,6C,850.0,False,Labelling and MEPS,351200,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.32919131771499,,0.0,364.8352,New Zealand,112387,Approved,198.0,945.0,2118-03-12,,Class 8,Available,http://www.midea.com.cn/,,202.0,0.514,316.8,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0534
False,AS/NZS 4474.2:2009/Amdt 1:2011,MIDEA,424,510.0,510.0,Freezer,Chest,China,730.0,Freezer,0,200,6C,860.0,False,Labelling and MEPS,351515,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.52226087254395,1,0.0,621.424,New Zealand,112443,Approved,510.0,1640.0,2118-03-27,,Class 8,Available,http://www.midea.com.cn/,,202.0,0.514,816.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0535
