Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
115653,SAMSUNG ELECTRONICS,HG49AJ570MK,,"Australia,Fiji,New Zealand",Vietnam,123.193,6485.148,LCD (LED),0.3,0.0,0.0,69.0,,,254.0,Approved,2023-07-25,,Single product class,Available,5.0,,http://www.samsung.com.au,5.35422799577911,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2964
115675,Palsonic,PT4315SU,,Australia,China,107.986,4982.7575088,LCD (LED),0.5,0.0,0.0,56.5,,,217.0,Approved,2023-07-23,,Single product class,Available,5.0,,,5.00857250125589,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2958
115705,TCL,43S6500FS,,"Australia,Fiji,New Zealand",China,107.863,4972.6,LCD (LED),0.177,0.0,0.0,42.8,6.0,6.8445105742112,175.0,Approved,2023-07-25,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.96456004453611,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2968
115707,AKAI,AK4919UHDS,,"Australia,Fiji,New Zealand",China,123.2,6485.6349582336,LCD,0.35,0.0,0.0,79.2,,,291.0,Approved,2023-07-23,,Single product class,Available,4.5,,http://www.tempoaustralia.com.au,4.74510784962279,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2957
115722,Palsonic,PT4915SU,,Australia,China,123.83,6529.24,LCD (LED),0.5,0.0,0.0,53.95,,,220.0,Approved,2023-07-25,,Single product class,Available,6.0,,,6.02565337391616,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2965
115723,Palsonic,PT3215SH,,Australia,China,80.039,2736.7112736,LCD (LED),0.41,0.0,0.0,26.27,,,103.0,Approved,2023-07-25,,Single product class,Available,6.0,,,6.09434754499388,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2967
115728,Toshiba,55U9850A,,Australia,China,139.294,8291.62,LCD,0.0,0.0,0.0,72.5,,,268.0,Approved,2023-08-14,,Single product class,Available,6.0,http://www.iskyworth.com,http://toshibatv-ap.com/,6.11882647688235,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV3000
115730,SONIQ,N50UV18A*,N50UV18A*,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,68.2,,,350.0,Approved,2023-12-18,,Single product class,Available,4.0,,,4.08262741821484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV3104
115730,SONIQ,N50UV18A-AU,N50UV18A*,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,68.2,,,350.0,Approved,2023-12-18,,Single product class,Available,4.0,,,4.08262741821484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV3104
115730,SONIQ,N50UV18A-NZ,N50UV18A*,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,68.2,,,350.0,Approved,2023-12-18,,Single product class,Available,4.0,,,4.08262741821484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV3104
115739,TCL,55S6500FS,,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.201,0.0,0.0,54.2,7.0,7.01172383841875,230.0,Approved,2023-07-26,,Single product class,Available,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,6.76883579562426,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2969
115741,TCL,49S6500FS,,"Australia,Fiji,New Zealand",China,123.132,6480.92,LCD (LED),0.218,0.0,0.0,41.7,7.0,7.01172383841875,200.0,Approved,2023-07-25,,Single product class,Available,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,6.42272545472035,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2966
115796,KOGAN,KALED32QH7000SKA,,"Australia,Fiji,New Zealand",China,80.054,2736.16,LCD (LED),0.31,0.39,4.0,37.5,,,145.0,Approved,2023-08-10,,Single product class,Available,4.5,,,4.56096171620154,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2990
115811,KOGAN,KALED75*U9010SKA,KALED75*U9010SKA,"Australia,Fiji,New Zealand",China,189.306,15312.0,LCD,0.36,1.37,4.0,184.08,,,743.0,Approved,2023-08-09,,Single product class,Available,4.0,,,4.13499447879031,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2984
115811,KOGAN,KALED75XU9010SKA,KALED75*U9010SKA,"Australia,Fiji,New Zealand",China,189.306,15312.0,LCD,0.36,1.37,4.0,184.08,,,743.0,Approved,2023-08-09,,Single product class,Available,4.0,,,4.13499447879031,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2984
115811,KOGAN,KALED75YU9010SKA,KALED75*U9010SKA,"Australia,Fiji,New Zealand",China,189.306,15312.0,LCD,0.36,1.37,4.0,184.08,,,743.0,Approved,2023-08-09,,Single product class,Available,4.0,,,4.13499447879031,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2984
115811,KOGAN,KALED75ZU9010SKA,KALED75*U9010SKA,"Australia,Fiji,New Zealand",China,189.306,15312.0,LCD,0.36,1.37,4.0,184.08,,,743.0,Approved,2023-08-09,,Single product class,Available,4.0,,,4.13499447879031,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2984
115820,KOGAN,KALED40QF7000SKA,,"Australia,Fiji,New Zealand",China,100.353,4267.08,LCD (LED),0.36,1.48,4.0,46.52,,,202.0,Approved,2023-08-10,,Single product class,Available,4.5,,,4.72639248918294,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2992
115827,BAUHN,ATV60UHD-0918,,"Australia,Fiji,New Zealand",China,152.661,9958.443264,LCD (LED),0.0,0.0,0.0,115.6,,,424.0,Approved,2023-07-30,,Single product class,Available,4.5,,,4.82507311090052,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2970
115837,LG,55EU961H-TA,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,OLED,0.21,0.0,0.0,95.7,,,410.0,Approved,2023-07-30,,Single product class,Available,4.0,,,4.18270370018852,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2974
115838,LG,65EU961H-TA,,"Australia,New Zealand","South Korea,Indonesia",163.897,11477.9975,OLED,0.21,0.0,0.0,128.64,,,512.0,Approved,2023-07-31,,Single product class,Available,4.5,,,4.57717680125922,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2976
115839,LG,43UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",107.987,4982.7128,LCD (LED),0.18,0.0,0.0,64.98,,,257.0,Approved,2023-07-30,,Single product class,Available,4.0,,,4.25037627558519,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2971
115840,LG,49UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.19,0.0,0.0,74.52,,,303.0,Approved,2023-07-31,,Single product class,Available,4.5,,,4.56408872241845,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2977
115841,LG,70UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",176.564,13320.7184,LCD (LED),0.2,0.0,0.0,139.26,,,568.0,Approved,2023-07-30,,Single product class,Available,4.5,,,4.74345999067774,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2972
115842,LG,75UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",189.275,15307.5663,LCD (LED),0.19,0.0,0.0,173.04,,,705.0,Approved,2023-07-31,,Single product class,Available,4.0,,,4.3690201104268,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2978
115843,LG,86UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",217.425,20200.7,LCD (LED),0.17,0.0,0.0,231.36,,,947.0,Approved,2023-07-30,,Single product class,Available,4.0,,,4.24181571355491,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2973
115856,JVC,LT-32N370AN,,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.33,0.0,0.0,27.6,,,130.0,Approved,2023-07-31,,Single product class,Available,5.0,,,5.05152542525189,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2975
115885,KOGAN,KALED43*U9010SKA,KALED43*U9010SKA,"Australia,Fiji,New Zealand",China,107.95,4977.89,LCD (LED),0.25,1.35,4.0,90.72,,,368.0,Approved,2023-08-09,,Single product class,Available,2.5,,,2.63771105334475,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2985
115885,KOGAN,KALED43XU9010SKA,KALED43*U9010SKA,"Australia,Fiji,New Zealand",China,107.95,4977.89,LCD (LED),0.25,1.35,4.0,90.72,,,368.0,Approved,2023-08-09,,Single product class,Available,2.5,,,2.63771105334475,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2985
115885,KOGAN,KALED43YU9010SKA,KALED43*U9010SKA,"Australia,Fiji,New Zealand",China,107.95,4977.89,LCD (LED),0.25,1.35,4.0,90.72,,,368.0,Approved,2023-08-09,,Single product class,Available,2.5,,,2.63771105334475,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2985
115885,KOGAN,KALED43ZU9010SKA,KALED43*U9010SKA,"Australia,Fiji,New Zealand",China,107.95,4977.89,LCD (LED),0.25,1.35,4.0,90.72,,,368.0,Approved,2023-08-09,,Single product class,Available,2.5,,,2.63771105334475,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2985
115941,Hitachi,VZC32FHD5300,,"Australia,Fiji,New Zealand",China,80.04,2736.74853792,LCD,0.42,0.0,0.0,37.1,,,138.0,Approved,2023-08-14,,Single product class,Available,4.5,,,4.78347007056309,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV3001
115953,Sharp,LC-50UA6800X,,New Zealand,Malaysia,125.727,6754.5112,LCD (LED),0.84,1.2,0.5,95.5,7.0,7.04589058243922,353.0,Approved,2118-09-17,,Single product class,Available,4.0,http://www.sharp.net.nz/,http://www.sharp.net.nz/,4.04416484632389,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0424
115992,JVC,LT-55N685*,LT-55N685*,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.35,0.0,0.0,116.8,,,460.0,Approved,2023-08-07,,Single product class,Available,3.5,,,3.6670296907579,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2980
115992,JVC,LT-55N685A,LT-55N685*,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.35,0.0,0.0,116.8,,,460.0,Approved,2023-08-07,,Single product class,Available,3.5,,,3.6670296907579,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2980
115992,JVC,LT-55N685AN,LT-55N685*,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.35,0.0,0.0,116.8,,,460.0,Approved,2023-08-07,,Single product class,Available,3.5,,,3.6670296907579,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2980
116022,KOGAN,KALED58XU9010SKA,,"Australia,Fiji,New Zealand",China,145.79,9153.18,LCD,0.24,1.31,4.0,124.37,,,503.0,Approved,2023-08-10,,Single product class,Available,3.5,,,3.70735145735888,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2991
116025,Kogan,KALED24EH6000DVA,,"Australia,Fiji,New Zealand",China,59.824,1528.86953664,LCD (LED),0.294,0.0,14.0,15.73,,,66.0,Approved,2023-08-16,,Single product class,Available,6.0,,,6.14859254187976,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue,AS/NZS 62087.1:2010,ATV3009
116050,TEAC,LE32A318HD,,Australia,Turkey,80.04,2736.758794,LCD (LED),0.3,6.7,0.166,26.4,8.0,8.26630477812395,116.0,Approved,2023-08-09,,Single product class,Available,5.5,http://www.teac.com.au/,http://www.teac.com.au,5.56174251887709,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2986
116073,TEAC,LE40A318FHD,,Australia,Turkey,101.609,4411.6164,LCD (LED),0.3,6.9,0.166,39.9,8.0,8.26630477812395,171.0,Approved,2023-08-10,,Single product class,Available,5.5,http://www.teac.com.au/,http://www.teac.com.au,5.60155040531148,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2993
116074,TEAC,LE43A518UHD,,Australia,Turkey,107.986,4982.795156,LCD (LED),0.29,10.7,0.166,44.7,8.0,8.26630477812395,200.0,Approved,2023-08-08,,Single product class,Available,5.0,http://www.teac.com.au/,http://www.teac.com.au,5.37419638295683,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2982
116075,TEAC,LE43A718UHD,,Australia,Turkey,107.986,4982.795156,LCD (LED),0.31,10.7,0.166,43.2,8.0,8.26630477812395,200.0,Approved,2023-08-10,,Single product class,Available,5.0,http://www.teac.com.au/,http://www.teac.com.au,5.37419638295683,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2994
116114,TEAC,LE49A318FHD,,Australia,Turkey,123.2,6485.6312,LCD (LED),0.27,7.0,0.166,37.2,8.0,8.26630477812395,178.0,Approved,2023-08-08,,Single product class,Available,6.0,http://www.teac.com.au/,http://www.teac.com.au,6.94790148173685,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2981
