ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,New CEC,New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Type,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Old Star Rating,Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Astivita,7,FALSE,Autosensing,China,555,840,DRV7KGWH,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.085468327,2,Extra + Cotton,210,Australia,Approved,110742,5.538,0,Vented,595,10/11/22,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SEIKI,7,FALSE,Autosensing,China,,,SC-70AU6DR,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.085468327,2,Extra+Cotton,210,"Australia,New Zealand",Approved,110861,5.538,0,Vented,,03/11/22,,Single product class,Available,http://www.ayonz.com/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Daewoo,1,TRUE,Autosensing,South Korea,,,DWC-M25CW,,AS/NZS 2442.1:1996/Amdt 4:2006,52,1.117206008,1,AU,137.5,"Australia,Fiji,New Zealand",Approved,110899,0.813,47.1,Condenser,,10/01/23,,Single product class,Available,http://www.dongbudaewooelec.com/english/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,7,FALSE,Autosensing,China,,,DE7060**,DE7060**,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,"Everyday, Extra Dry, High",216,"Australia,New Zealand",Approved,111010,5.524,0,Vented,,29/11/22,,Single product class,Available,http://www.fisherpaykel.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,7,FALSE,Autosensing,China,,,DE7060G1,DE7060**,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,"Everyday, Extra Dry, High",216,"Australia,New Zealand",Approved,111010,5.524,0,Vented,,29/11/22,,Single product class,Available,http://www.fisherpaykel.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,7,FALSE,Autosensing,China,,,DE7060P1,DE7060**,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,"Everyday, Extra Dry, High",216,"Australia,New Zealand",Approved,111010,5.524,0,Vented,,29/11/22,,Single product class,Available,http://www.fisherpaykel.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,4.5,FALSE,Autosensing,China,,,DE4560M1,,AS/NZS 2442.1:1996/Amdt 4:2006,200,2.083270388,2,Everyday,140,"Australia,New Zealand",Approved,111102,3.563,0,Vented,,24/11/22,,Single product class,Available,http://www.fisherpaykel.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Ariston,8,FALSE,Autosensing,United Kingdom,,,TCF 87B 6H1,,AS/NZS 2442.1:1996/Amdt 4:2006,355,2.092892171,2,"Program 1 Cotton, Extra Dry, High Heat",196,"Australia,Fiji,New Zealand",Approved,111129,6.4494,0,Condenser,,23/05/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Ariston,7,FALSE,Autosensing,United Kingdom,,,TVF 75C 6H1,TVF 75C 6H1; TVL 75C 6P1,AS/NZS 2442.1:1996/Amdt 4:2006,295,2.410461581,2,"Program 1 Cotton, Extra Dry, High Heat",158,"Australia,Fiji,New Zealand",Approved,111138,5.464,,Vented,,23/05/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Ariston,7,FALSE,Autosensing,United Kingdom,,,TVF 75C 6H1; TVL 75C 6P1,TVF 75C 6H1; TVL 75C 6P1,AS/NZS 2442.1:1996/Amdt 4:2006,295,2.410461581,2,"Program 1 Cotton, Extra Dry, High Heat",158,"Australia,Fiji,New Zealand",Approved,111138,5.464,,Vented,,23/05/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Ariston,7,FALSE,Autosensing,United Kingdom,,,TVL 75C 6P1,TVF 75C 6H1; TVL 75C 6P1,AS/NZS 2442.1:1996/Amdt 4:2006,295,2.410461581,2,"Program 1 Cotton, Extra Dry, High Heat",158,"Australia,Fiji,New Zealand",Approved,111138,5.464,,Vented,,23/05/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BEKO,8,FALSE,Autosensing,Turkey,609,846,BDC830W,,AS/NZS 2442.1:1996/Amdt 4:2006,349,2.197777598,2,"Cottons Extra Dry, Drying Level Normal",209.8,"Australia,New Zealand",Approved,111144,6.439,0,Condenser,595,29/11/22,,Single product class,Available,http://www.beko.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BEKO,8,FALSE,Autosensing,Turkey,609,846,BDP83HW,,AS/NZS 2442.1:1996/Amdt 4:2006,125,8.515553552,8,Cottons Extra Dry,227,"Australia,New Zealand",Approved,111150,6.434,0,Condenser,595,27/11/22,,Single product class,Available,http://www.beko.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Euromaid,7,FALSE,Autosensing,Turkey,540,846,CD7KG,,AS/NZS 2442.1:1996/Amdt 4:2006,310,2.105285185,2,Cotton Cupboard Dry Plus,179,"Australia,New Zealand",Approved,111508,5.524,0,Condenser,595,18/12/22,,Single product class,Available,http://www.hapl.com.au,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Euromaid,7,FALSE,Autosensing,Turkey,540,846,HPD7KG,,AS/NZS 2442.1:1996/Amdt 4:2006,160,6.174955619,6,"Cotton Extra Dry, Dryness Level 3",246,"Australia,New Zealand",Approved,111509,5.626,0,Condenser,595,18/12/22,,Single product class,Available,http://www.hapl.com.au,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,HOOVER,8,FALSE,Autosensing,Turkey,600,850,DX H85TCEX-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,177,6.37527367,6,Cotton Hanger Dry,375,Australia,Approved,111535,6.403,0,Condenser,600,27/02/23,,Single product class,Available,http://www.candy-group.com/,http://www.hooverappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,HOOVER,8,FALSE,Autosensing,Turkey,600,850,DX C85TCEX-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,354,2.110249389,2,Cotton Hanger Dry,250,Australia,Approved,111540,6.386,0,Condenser,600,27/02/23,,Single product class,Available,http://www.candy-group.com/,http://www.hooverappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hoover,5,TRUE,Autosensing,China,580,850,WDXOC 575AC-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,175,3.553203207,3.5,"High Heat, Extra Dry",230,Australia,Approved,111570,3.943,48.1,Condenser,600,23/01/23,,Single product class,Available,http://www.candy-group.com/,http://www.hooverappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2442.2:2000/Amdt 2:2007,Midea,7,TRUE,Autosensing,China,,,DMFLWD10,,AS/NZS 2442.1:1996/Amdt 4:2006,236,3.783492723,3.5,Dry Only,280,New Zealand,Approved,111582,5.519,0,Condenser,,16/01/18,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2442.2:2000/Amdt 2:2007,Midea,7,FALSE,Autosensing,China,622,845,DMDHP70,,AS/NZS 2442.1:1996/Amdt 4:2006,131,7.405436847,6,Cotten Extra,280,New Zealand,Approved,111585,5.574,0,Condenser,595,15/01/18,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Esatto,4.5,FALSE,Timer,China,435,700,VDE45*,VDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,111740,3.529,0,Vented,600,16/01/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Esatto,4.5,FALSE,Timer,China,435,700,VDE45C,VDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,111740,3.529,0,Vented,600,16/01/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Esatto,4.5,FALSE,Timer,China,435,700,VDE45SL,VDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,111740,3.529,0,Vented,600,16/01/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Esatto,4.5,FALSE,Timer,China,435,700,VDE45W,VDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,111740,3.529,0,Vented,600,16/01/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SEIKI,7,FALSE,Autosensing,China,,,SC-70AU9DRHPC,,AS/NZS 2442.1:1996/Amdt 4:2006,131,7.405436847,7,Cotton Extra,290,"Australia,New Zealand",Approved,111816,5.57,0,Condenser,,12/03/23,,Single product class,Available,http://www.ayonz.com/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
AS/NZS 2442.2:2000/Amdt 2:2007,NOUVEAU,4.5,FALSE,Timer,China,,,NDR45,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,HOT - 200min,200,New Zealand,Approved,111834,3.529,0,Vented,,28/02/18,,Single product class,Available,http://www.applico.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,ARISTON,5.5,TRUE,Autosensing,Italy,630,840,WDG 8629B AUS,WDG 8629B AUS,AS/NZS 2442.1:1996/Amdt 4:2006,210,3.017810947,3,program no 12 Cotton,296,"Australia,Fiji,New Zealand",Approved,111947,4.28967,25.17,Condenser,600,24/06/23,,Single product class,Available,http://www.indesit.com/,http://www.indesit.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,ARISTON,5.5,TRUE,Autosensing,Italy,630,840,WDL 8629B AUS,WDG 8629B AUS,AS/NZS 2442.1:1996/Amdt 4:2006,210,3.017810947,3,program no 12 Cotton,296,"Australia,Fiji,New Zealand",Approved,111947,4.28967,25.17,Condenser,600,24/06/23,,Single product class,Available,http://www.indesit.com/,http://www.indesit.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,STIRLING,4.5,FALSE,Timer,China,438,671,STR-CD45,,AS/NZS 2442.1:1996/Amdt 4:2006,186,2.52980725,2.5,Full heat,178,Australia,Approved,111949,4.426,0,Vented,595,09/01/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Smeg,8,FALSE,Autosensing,Turkey,,,SACD8,,AS/NZS 2442.1:1996/Amdt 4:2006,350,2.180172066,2,Cottons-Extra Dry,207,"Australia,New Zealand",Approved,111950,6.411,0,Condenser,,06/02/23,,Single product class,Available,http://www.arcelik.com.tr/,http://www.smeg.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Smeg,7,FALSE,Autosensing,Turkey,,,SACD7,,AS/NZS 2442.1:1996/Amdt 4:2006,313,2.046025054,2,Cottons-Extra Dry,179,"Australia,New Zealand",Approved,111951,5.548,0,Condenser,,06/02/23,,Single product class,Available,http://www.arcelik.com.tr/,http://www.smeg.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Robinhood,7,FALSE,Autosensing,China,622,845,RHHPD7W,,AS/NZS 2442.1:1996/Amdt 4:2006,131,7.405436847,6,Cotton Extra,198,"Australia,New Zealand",Approved,112042,5.574,0,Condenser,595,16/01/23,,Single product class,Available,,http://www.robinhood.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,MIELE,10,FALSE,Autosensing,Germany,,,PT 7188,,AS/NZS 2442.1:1996/Amdt 4:2006,485,1.545955575,1.5,Cottons Extra dry,109,"Australia,New Zealand",Approved,112279,9.937,,Vented,,22/02/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,STIRLING,7,FALSE,Autosensing,China,555,840,MDR70-VR031,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.085468327,2,Extra/Cotton,208,Australia,Approved,112281,5.538,0,Vented,595,19/02/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,STIRLING,7,FALSE,Autosensing,China,615,845,STR-CD8C,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.026397831,2,Cotton + Extra,198,Australia,Approved,112302,5.514,0,Condenser,595,19/02/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Indesit,4.5,TRUE,Autosensing,Italy,,,IWDC 7125 B (AUS) 1,,AS/NZS 2442.1:1996/Amdt 4:2006,186,2.52980725,2.5,Prog 11 Cottons cupboard dry,298,"Australia,Fiji,New Zealand",Approved,112327,3.726,25.39,Condenser,,06/02/23,,Single product class,Available,http://www.whirlpool.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
